DATA,Vexty Sul America FI RF,Alm FI RF,Bradesco FI RF Ref DI Premium,FI Caixa Brasil Ima B Tp RF LP,Bradesco H FI RF LP Precos,BB FMP FGTS Vale Migracao,Verde Am Strategy II Master FIA,Ioda Fc de FIA,Icatu Multigestores Acoes Fc de FIA,FICFI em Acoes Valor,Capstone Macro I FICFI Mult,FI Mult Tannat,Sulamerica Pajucara FICFI Mult,Kinea Arkhe Pvt Fc Mult,Santander Agressivo Mult Fc FI
2013-09-09,1.2875182,,6.5475208,1.484858,1.6275489,8.917858962,2.3315415,144.90578234,1.01814767,103.6959168,,,7.53287997,18.619618,308.4239159
2013-09-10,1.28799,,6.5497444,1.486517,1.6287577,9.134283042,2.3423637,145.26216967,1.01804806,103.748448,,,7.53725075,18.644398,309.3582661
2013-09-11,1.2884312,,6.5519846,1.487691,1.6308716,8.962535653,2.3248039,145.15086179,1.01625076,103.4957654,,,7.5378856,18.661041,309.1009977
2013-09-12,1.2889123,,6.5541932,1.482259,1.6257345,8.916166061,2.3256697,145.21474517,1.01305643,103.3001103,,,7.53481817,18.656831,308.0056282
2013-09-13,1.2891273,,6.5565361,1.481851,1.6252032,8.80709711,2.3444403,145.42283813,1.01936018,103.7104016,,,7.53914743,18.657767,308.7334138
2013-09-16,1.289548,,6.5588152,1.483464,1.6266323,8.779947474,2.3492945,145.73430092,1.02119321,104.0102779,,,7.54681721,18.655624,309.1765862
2013-09-17,1.2900199,,6.5610027,1.483806,1.6274124,8.803496196,2.3631693,146.03827018,1.023361,104.2608588,,,7.54362644,18.650509,309.4972267
2013-09-18,1.2905736,,6.5632356,1.510115,1.6595897,8.812543248,2.412999,147.34614581,1.03884808,105.7763092,,,7.55856065,18.640942,312.6075802
2013-09-19,1.2912052,,6.5653151,1.507653,1.6554657,8.775870336,2.4008915,146.55894633,1.03402005,105.3543006,,,7.55647284,18.649201,312.5108916
2013-09-20,1.2916847,,6.5676634,1.508437,1.6550626,8.604376507,2.3623342,145.41292777,1.02162791,104.1641155,,,7.55040526,18.635471,310.9387789
2013-09-23,1.2921055,,6.5698893,1.504679,1.6511135,8.685676195,2.3843587,145.98793569,1.0281006,104.7178511,,,7.55549028,18.632642,311.4313469
2013-09-24,1.2925163,,6.5721106,1.504949,1.6522525,8.554750373,2.3768827,146.24759025,1.02741205,104.9141226,,,7.56115064,18.628962,311.0592411
2013-09-25,1.2930635,,6.5743008,1.498373,1.6454192,8.62397322,2.3797623,146.69819247,1.02925475,105.1446626,,,7.56183827,18.652313,310.8311499
2013-09-26,1.2934359,,6.5765618,1.490951,1.6380006,8.683668446,2.376912,146.68163811,1.02746736,104.9477668,,,7.565385,18.661297,310.5320414
2013-09-27,1.2938025,,6.5788577,1.487175,1.6346919,8.481076635,2.3856187,147.44449009,1.0318626,105.3979669,,,7.5726769,18.683061,310.7112888
2013-09-30,1.2943373,,6.581106,1.487642,1.6357578,8.311971137,2.3470288,146.25846341,1.01684058,104.3166312,,,7.56925429,18.644188,309.0234042
2013-10-01,1.2947686,,6.5834164,1.484661,1.6302576,8.321090704,2.3766997,147.51224605,1.0293807,105.3217671,,,7.57856206,18.651582,310.2049892
2013-10-02,1.2950993,,6.5857222,1.488123,1.6346044,8.322959433,2.3822872,147.36447719,1.02595015,105.1271753,,,7.57735765,18.64763,310.2408029
2013-10-03,1.295602,,6.5879111,1.489564,1.636309,8.209394491,2.3656683,146.55765861,1.01875018,104.479338,,,7.57375286,18.628372,309.6899531
2013-10-04,1.2961369,,6.5900891,1.48852,1.6366557,8.295465897,2.3786877,146.8020089,1.02292893,104.9531445,,,7.58075809,18.648981,310.3360742
2013-10-07,1.2965977,,6.5923611,1.490792,1.6395816,8.220388227,2.3715908,147.3109177,1.02359894,105.1079982,,,7.58884363,18.662492,310.3310289
2013-10-08,1.297188,,6.5946045,1.494914,1.6439337,8.104459902,2.3651978,147.18758578,1.02257353,105.0735766,,,7.59103332,18.641919,309.9559926
2013-10-09,1.2977568,,6.596885,1.50067,1.654651,8.005270434,2.373695,147.68812905,1.0254707,105.662489,,,7.60064027,18.654964,310.4833596
2013-10-10,1.2983229,,6.5991999,1.497218,1.6456984,8.064890681,2.3814789,148.1603261,1.02999369,106.1967129,,,7.60412606,18.662462,311.045192
2013-10-11,1.2987386,,6.6016719,1.496745,1.6433334,8.14134325,2.3928917,148.47512255,1.03335762,106.4636121,,,7.60794272,18.66946,311.3660733
2013-10-14,1.2991232,,6.6041175,1.496838,1.6442787,8.51834719,2.4297036,149.01304056,1.04300265,107.123036,,,7.61183923,18.68231,312.4671496
2013-10-15,1.2997111,,6.6065352,1.496989,1.6451868,8.587569586,2.4366495,149.24652151,1.04692256,107.1270736,,,7.61204351,18.683575,312.5158599
2013-10-16,1.3000134,,6.6089277,1.497388,1.6453455,8.541339076,2.448817,149.38575062,1.05029312,107.3101236,,,7.6087399,18.687599,312.7757717
2013-10-17,1.3005406,,6.6112944,1.499543,1.6466399,8.641783112,2.4474074,149.7057913,1.05328208,107.5256821,,,7.60973337,18.687849,313.1106728
2013-10-18,1.3009594,,6.6136667,1.495182,1.6416661,8.647065876,2.4468711,150.11707793,1.05948644,107.8732134,,,7.61755014,18.693678,313.2798903
2013-10-21,1.301214,,6.6161003,1.491919,1.6380858,8.75234367,2.464281,149.86708384,1.06082869,107.9746369,,,7.61999312,18.708651,313.9540859
2013-10-22,1.3016021,,6.6184868,1.496825,1.6440953,8.874532231,2.4854782,150.40206354,1.06677374,108.4279833,,,7.62299538,18.72068,314.8720495
2013-10-23,1.3022155,,6.6207954,1.502293,1.6496053,8.671773322,2.4530072,149.77114947,1.05692045,107.4100923,,,7.62297452,18.718357,313.9118951
2013-10-24,1.3028047,,6.6231356,1.50132,1.6470766,8.671220865,2.4356599,149.67141357,1.05066698,107.0969764,,,7.6256019,18.748901,313.6810184
2013-10-25,1.3032066,,6.6255221,1.50418,1.6505942,8.675472402,2.4318451,149.85620893,1.04781416,106.8605468,,,7.62998051,18.730507,313.6529021
2013-10-28,1.3036779,,6.627857,1.504355,1.6496823,8.732639146,2.4666455,150.17369466,1.05520243,107.3920014,,,7.62634126,18.739712,315.1383295
2013-10-29,1.3040414,,6.6302209,1.506392,1.6523382,8.691180617,2.4710038,150.50458771,1.05661611,107.6526824,,,7.63028417,18.740938,315.274399
2013-10-30,1.3044669,,6.6325864,1.507185,1.6526638,8.66178421,2.4831365,150.7870221,1.05813682,107.7808094,,,7.63558619,18.771573,315.6868833
2013-10-31,1.3049839,,6.6349447,1.501015,1.6464987,8.836660488,2.5090155,151.59441963,1.06389846,108.3992063,,,7.64203026,18.772824,316.0314131
2013-11-01,1.3051395,,6.6373358,1.490976,1.63413,9.114443504,2.4857309,151.38339879,1.06026725,108.072622,,,7.64101622,18.814953,315.1314562
2013-11-04,1.3053064,,6.6397765,1.487926,1.6330853,9.360369648,2.5125318,151.54936156,1.06469126,108.3067168,,,7.64293858,18.791129,315.6945132
2013-11-05,1.3058336,,6.642118,1.479732,1.623494,9.342602226,2.4814336,150.56189138,1.05520748,107.4061226,,,7.63708318,18.80438,314.3441913
2013-11-06,1.306265,,6.6445172,1.475898,1.6196647,9.499800428,2.4728609,149.50085166,1.04901563,106.6085826,,,7.63170121,18.778987,314.1790503
2013-11-07,1.3066095,,6.6469144,1.459453,1.605812,9.193614658,2.4399609,149.1714104,1.04270892,105.9720532,,,7.62919094,18.714884,312.2556858
2013-11-08,1.3067974,,6.6493225,1.454317,1.5950446,9.074566456,2.4111517,148.677469,1.03082154,105.2893232,,,7.62615822,18.756128,310.9969872
2013-11-11,1.3070289,,6.6517314,1.455462,1.59677,9.123336543,2.4353765,148.69752576,1.03643136,105.8325674,,,7.63215839,18.733481,311.796367
2013-11-12,1.3075395,,6.6541394,1.46869,1.6103213,8.836594761,2.3944976,148.08817654,1.02739733,105.0412867,,,7.63313148,18.852178,311.3315903
2013-11-13,1.3081505,,6.6564787,1.476704,1.6224036,8.77205596,2.4145344,148.89199378,1.0350523,105.7088813,,,7.64183537,18.873958,312.4684386
2013-11-14,1.3088324,,6.6588106,1.479,1.6285609,8.857645362,2.4636752,150.83004001,1.05203901,107.4816786,,,7.65958412,18.924256,314.316911
2013-11-18,1.3094468,,6.6611308,1.484578,1.6343083,8.948037136,2.5168531,151.13792076,1.05624761,107.9223144,,,7.66619409,18.925299,315.9371773
2013-11-19,1.3100044,,6.663452,1.474505,1.6225732,8.788182607,2.4669406,149.67099001,1.03979551,106.3888756,,,7.65642572,18.895131,313.8924177
2013-11-20,1.3102031,,6.6658459,1.475189,1.6232069,8.787620321,2.4659461,149.68116786,1.03962806,106.3897674,,,7.65857681,18.906471,313.9809932
2013-11-21,1.3107016,,6.6682374,1.463348,1.6086489,8.644201522,2.4418509,149.27609107,1.03489251,106.0611759,,,7.65751083,18.918612,312.8861907
2013-11-22,1.3107215,,6.6707732,1.463073,1.6087222,8.720001928,2.4403231,149.24204327,1.03569298,106.2809129,,,7.66274717,18.907767,312.8010394
2013-11-25,1.3111064,,6.6731665,1.45328,1.5987839,8.551967963,2.4184922,149.08448344,1.03022646,105.7667643,,,7.65829602,18.894436,311.4049276
2013-11-26,1.311421,,6.6755352,1.456711,1.605965,8.278020667,2.380455,149.2248248,1.0273694,105.8067505,,,7.66743699,18.910172,310.5165218
2013-11-27,1.3120814,,6.6778619,1.456128,1.6052581,8.449899909,2.4019108,149.87569943,1.0343237,106.2967356,,,7.670658,18.906658,311.5820748
2013-11-28,1.3124789,,6.6802373,1.456285,1.612093,8.685808852,2.4012711,150.51170739,1.03973009,106.5838422,,,7.67999854,18.939325,311.3019225
2013-11-29,1.3132854,,6.6827026,1.445862,1.6004086,8.850277157,2.430886,151.42122332,1.0485714,107.4815488,,,7.68240953,18.952507,311.7843238
2013-12-02,1.3135358,,6.6851759,1.433843,1.5838532,8.736418741,2.3661068,150.32608001,1.03311709,106.2032927,,,7.67667572,18.974716,309.0505343
2013-12-03,1.313506,,6.6877153,1.428715,1.5787607,8.65457441,2.3308029,149.28843007,1.01897894,104.8482419,,,7.66834079,18.961775,307.4829159
2013-12-04,1.3138953,,6.6902086,1.429674,1.5809682,8.688498132,2.3225228,148.47975516,1.01270975,104.3344231,,,7.66469017,18.987187,306.730722
2013-12-05,1.3145377,,6.6926644,1.43862,1.5919899,8.788922047,2.3453633,148.14286119,1.01242618,104.4549324,,,7.66922039,18.99217,307.5949056
2013-12-06,1.3152347,,6.6951818,1.440963,1.5945665,8.771114108,2.3480899,148.27845493,1.01433842,104.6923726,,,7.67020579,19.014598,307.6822578
2013-12-09,1.3158949,,6.6976602,1.446871,1.6019657,8.854292066,2.3569363,148.59185156,1.01663535,105.1034959,,,7.67774761,19.014059,308.4275576
2013-12-10,1.3165861,,6.7001811,1.456226,1.6136709,8.735495636,2.3465937,148.49262559,1.01053436,104.6436177,,,7.67902664,19.014128,308.2479468
2013-12-11,1.3174025,,6.702746,1.457763,1.6178535,8.5575925,2.3051871,147.5203269,0.99891685,103.4912941,,,7.68081701,19.02036,306.9540059
2013-12-12,1.3180317,,6.7051858,1.462072,1.6231228,8.520097971,2.3072737,147.32797436,1.00023539,103.395045,,,7.6847215,19.053514,307.0676836
2013-12-13,1.3186894,,6.7077813,1.4623,1.6252533,8.465217849,2.30425,147.16439005,0.9980438,103.1895035,,,7.68447985,19.066369,306.9965792
2013-12-16,1.3191894,,6.7102929,1.46446,1.6259079,8.478971265,2.3136511,146.97466779,0.99905989,103.2522655,,,7.68543208,19.081279,307.5063931
2013-12-17,1.3197271,,6.7128134,1.46809,1.6278781,8.448781384,2.3095106,147.38691054,1.00069097,103.3558367,,,7.69021637,19.071294,307.4188767
2013-12-18,1.3202482,,6.7153391,1.468841,1.630243,8.472849152,2.3243105,147.43959192,1.00340727,103.6082751,,,7.6954906,19.095697,307.8615503
2013-12-19,1.3207282,,6.7178783,1.460734,1.6216108,8.654504557,2.3650652,148.74501953,1.01549788,104.5647367,,,7.69956274,19.156405,309.1800751
2013-12-20,1.3210127,,6.7204191,1.456109,1.6137465,8.491469173,2.3426151,148.55185781,1.01091442,104.0039231,,1.0,7.70003961,19.181555,308.3825711
2013-12-23,1.3213681,,6.7229773,1.458979,1.6177211,8.517982301,2.3518392,148.44319881,1.01176566,104.31379,,1.0003691,7.70474979,19.184835,308.8539218
2013-12-24,1.3218481,,6.7255224,1.459887,1.6185435,8.517430571,2.351857,148.4491183,1.01170058,104.3157506,,1.0007378,7.70720862,19.176686,308.9576813
2013-12-26,1.3223901,,6.7280652,1.455414,1.6146638,8.553735151,2.3468445,148.12490597,1.00947802,104.0079238,,1.0011072,7.70378339,19.176183,308.7334234
2013-12-27,1.3228426,,6.7306148,1.462201,1.623677,8.746154531,2.3517548,148.47669534,1.01344471,104.3914772,,1.0014751,7.71142071,19.213268,309.3246223
2013-12-30,1.3235096,,6.7331372,1.463685,1.6266135,8.796945661,2.3674522,149.66504231,1.02025268,105.0369711,,1.0018258,7.72318533,19.195074,309.9818721
2013-12-31,1.3241306,,6.735645,1.464589,1.6274399,8.796400042,2.3674861,149.67281648,1.02031231,105.0390098,,1.0021943,7.7257273,19.201295,310.080349
2014-01-02,1.324658,,6.7381914,1.46123,1.6218412,8.572488901,2.322212,148.13990015,1.00605981,103.585544,,1.0025624,7.72178487,19.235424,308.9834008
2014-01-03,1.3250701,,6.7407133,1.461605,1.6249304,8.326787344,2.3228587,148.27043524,1.00201382,103.576398,,1.0029309,7.7209827,19.225666,308.1455978
2014-01-06,1.3255903,,6.7432698,1.461282,1.6246899,8.394943972,2.3235803,147.72833742,0.99797369,103.1632877,,1.0031936,7.71356637,19.221326,308.3027587
2014-01-07,1.3260698,,6.7458134,1.464163,1.6286477,8.188123442,2.3036872,147.33366332,0.99350715,102.7587222,,1.0035457,7.71870633,19.241487,307.8095802
2014-01-08,1.3267075,,6.7483432,1.459751,1.6235186,8.244136729,2.3142407,147.26653211,0.99657295,102.9079138,,1.0039096,7.72426081,19.265094,308.1028608
2014-01-09,1.3271284,,6.7508958,1.457295,1.6204593,7.951354245,2.2594952,146.17822441,0.98163349,101.4228148,,1.0042776,7.71872336,19.284926,305.8495034
2014-01-10,1.3275755,,6.7534037,1.462236,1.6410554,7.941056276,2.278766,146.59418179,0.98524016,101.7717012,,1.0046448,7.72411175,19.298611,306.5380096
2014-01-13,1.3283288,,6.7559247,1.460607,1.6252081,7.888904799,2.2622747,146.05187317,0.98132492,101.4261312,,1.0050116,7.72170223,19.239518,306.0009849
2014-01-14,1.3286407,,6.7584586,1.454434,1.6161235,7.883479458,2.2773899,146.62391596,0.98686549,102.1741978,,1.005379,7.72810495,19.257242,306.5331649
2014-01-15,1.3289858,,6.7610135,1.456775,1.6205976,7.988116617,2.294066,146.99454433,0.9896117,102.4809756,,1.005747,7.73210675,19.281801,307.1829184
2014-01-16,1.3296894,,6.7635178,1.457418,1.6204794,8.081032158,2.2743206,146.74031483,0.98721221,102.1341339,,1.0061155,7.73367743,19.28761,306.6217117
2014-01-17,1.3300379,,6.7662458,1.462831,1.6265098,7.996109371,2.2538788,145.90022208,0.98043901,101.4678217,,1.0065025,7.73017772,19.323349,305.8504519
2014-01-20,1.3307228,,6.7692458,1.457229,1.6156811,7.823527663,2.2331258,145.39359409,0.9747841,101.0129943,,1.0068893,7.72753252,19.264629,305.1430136
2014-01-21,1.3305994,,6.7719413,1.451968,1.6077614,7.648512342,2.2265246,144.5721992,0.97282158,100.6564236,,1.007276,7.72685016,19.283191,305.0015592
2014-01-22,1.3308485,,6.7746508,1.451524,1.6061321,7.827434968,2.2503161,145.00313092,0.98001634,101.4774153,,1.0076635,7.73194685,19.32014,306.3209646
2014-01-23,1.3314055,,6.7773369,1.434522,1.5907066,7.609389167,2.2103579,143.69133515,0.96751597,100.2541131,,1.0080511,7.72249816,19.272725,304.244409
2014-01-24,1.3315518,,6.7800672,1.439752,1.5949645,7.687493111,2.1870124,142.11423957,0.95483501,99.3866571,,1.0084388,7.71819508,19.310317,303.4912644
2014-01-27,1.3320828,,6.7827176,1.433662,1.59019,7.655059423,2.1812954,141.79620568,0.95519628,99.2915373,,1.0088267,7.71684349,19.266521,303.273582
2014-01-28,1.3324667,,6.7853808,1.426828,1.5836579,7.809298478,2.1860163,141.62793254,0.95630345,99.4476571,,1.0092145,7.72000489,19.271089,303.5493051
2014-01-29,1.3327808,,6.7880889,1.426703,1.5823628,8.140189907,2.1694423,141.02705456,0.94924022,98.815406,,1.0096017,7.71777694,19.209734,303.1728254
2014-01-30,1.3332034,,6.7908028,1.426073,1.5794211,7.992360484,2.1540983,139.69199539,0.94122514,98.1973029,,1.00999,7.70830387,19.149397,302.6552908
2014-01-31,1.3334288,,6.7935229,1.427567,1.582562,8.126440513,2.1726248,140.22263428,0.94575455,98.8363541,,1.0103782,7.7145295,19.120132,303.5733739
2014-02-03,1.3339101,,6.7962167,1.425562,1.5779497,7.900782308,2.1080236,137.26919994,0.92320993,96.8069521,,1.0107663,7.70373463,19.040308,301.0086979
2014-02-04,1.3343025,,6.7992088,1.430481,1.5857403,8.032253522,2.1546823,139.034802,0.93708197,98.1114877,,1.0111548,7.71596145,19.132142,302.5818595
2014-02-05,1.3351606,,6.8018132,1.438075,1.5975095,8.234690371,2.1419605,138.57903377,0.93314128,97.9025251,,1.0115432,7.7198116,19.187923,302.2658375
2014-02-06,1.3360359,,6.8044404,1.440879,1.6007179,8.420000053,2.1935255,140.65459156,0.94975789,99.4721086,,1.0119317,7.7318055,19.203451,304.4085938
2014-02-07,1.3367212,,6.8071087,1.446751,1.6161576,8.368588964,2.2076859,141.06504855,0.95478426,99.7644811,,1.0123151,7.74051315,19.228506,305.1173454
2014-02-10,1.3375375,,6.8097468,1.445725,1.6087962,8.268877541,2.1929312,140.44594773,0.94881587,99.0772871,,1.0127014,7.74194753,19.253824,304.6054028
2014-02-11,1.3381454,,6.8124117,1.443279,1.6046779,8.473992394,2.2180882,141.3679776,0.95827992,99.9762895,,1.0130904,7.75131969,19.281558,305.9946047
2014-02-12,1.3385681,,6.8151164,1.441973,1.6014528,8.466202454,2.2075241,140.74445051,0.95426126,99.355181,,1.0134795,7.74768099,19.284991,305.5061139
2014-02-13,1.3389305,,6.8178066,1.448432,1.6087872,8.431809047,2.1870511,140.02611453,0.94888083,98.8430408,,1.0138688,7.74602293,19.317443,305.1288904
2014-02-14,1.3396664,,6.8204772,1.451758,1.6135784,8.55723217,2.2019837,140.99876909,0.95740512,99.496988,,1.0142585,7.75716852,19.329512,305.9556561
2014-02-17,1.3403532,,6.8231404,1.4576,1.6216144,8.471920401,2.1751686,140.04085885,0.94859066,98.6333593,,1.0146483,7.76065869,19.37142,305.2291506
2014-02-18,1.3411891,,6.8257718,1.462995,1.6301052,8.490786574,2.1346214,138.18110022,0.93684651,97.2100643,,1.0150386,7.75887212,19.401973,303.9607099
2014-02-19,1.3421116,,6.8284113,1.461845,1.6285591,8.574922178,2.1536674,138.53193665,0.9440888,97.8472538,,1.0154287,7.75986946,19.426135,305.1162018
2014-02-20,1.3425669,,6.8311055,1.473099,1.6433564,8.477685153,2.1631768,138.87420272,0.94580154,98.1321179,,1.0158188,7.76855272,19.466857,305.2521573
2014-02-21,1.3435155,,6.8337476,1.48038,1.6519907,8.498937967,2.1734585,139.45123941,0.94970589,98.6418892,,1.0162088,7.77389222,19.461944,305.5776409
2014-02-24,1.3442536,,6.8364385,1.482776,1.6537855,8.27113062,2.173716,139.86040173,0.94988967,98.9900587,,1.0165994,7.78419587,19.444988,305.7818126
2014-02-25,1.3447812,,6.8391281,1.483567,1.6544704,7.990146942,2.1505065,139.31760923,0.94170139,98.3967882,,1.0169899,7.78321415,19.427814,304.6060615
2014-02-26,1.3453193,,6.8418006,1.488017,1.659734,7.992090716,2.1460973,139.01760955,0.94039061,98.4265479,,1.0173806,7.79184782,19.446861,304.5572866
2014-02-27,1.3459441,,6.8445255,1.499502,1.6722078,8.105701629,2.1852416,140.30912567,0.95526065,99.6636659,,1.0177714,7.79828088,19.452466,306.4220626
2014-02-28,1.3466821,,6.847275,1.489868,1.6607449,8.102852878,2.16388,139.41348236,0.94963134,99.0507611,,1.0181718,7.79550429,19.432875,305.9879589
2014-03-05,1.3467728,,6.8500888,1.48978,1.6612672,7.82420318,2.1369482,138.67311438,0.94197004,98.5433466,,1.0185722,7.79667682,19.430653,305.2960918
2014-03-06,1.347353,,6.852847,1.487717,1.6584249,7.799592164,2.1550134,140.00725735,0.95192071,99.4834644,,1.0189726,7.80292708,19.434744,306.3704498
2014-03-07,1.3478338,,6.8556333,1.480948,1.6493711,7.508798586,2.1144563,138.74437488,0.93996424,98.2920089,,1.0193734,7.79860645,19.486756,305.066927
2014-03-10,1.3480409,,6.8584781,1.473038,1.6410728,7.384958632,2.0850673,137.44842613,0.929014,97.4352654,,1.0197744,7.79604624,19.454668,303.8913878
2014-03-11,1.3483907,,6.8612661,1.467771,1.6362732,7.265964104,2.0935946,137.82284487,0.93326279,97.9175277,,1.0201764,7.80118662,19.47295,304.0871634
2014-03-12,1.3489884,,6.8640154,1.473512,1.6493478,7.401011233,2.0918618,137.47651154,0.9322247,97.8795692,,1.0205777,7.80477314,19.496401,304.4051596
2014-03-13,1.3498167,,6.8667484,1.477059,1.6472146,7.204595307,2.0726856,137.15715007,0.9266567,97.5530487,,1.0209793,7.80717279,19.449238,303.5930639
2014-03-14,1.3504504,,6.869572,1.47447,1.6439035,7.194483628,2.0477407,135.86805217,0.91622995,96.703636,,1.0213802,7.80127404,19.451701,302.7345679
2014-03-17,1.3509433,,6.872333,1.473773,1.6443932,7.206146344,2.0506798,136.1128874,0.92055279,97.0405206,,1.0217822,7.80675755,19.47884,303.4180944
2014-03-18,1.351493,,6.8750957,1.469722,1.6371404,7.326609752,2.0932869,137.97607619,0.93739697,98.7268353,,1.0221846,7.81977032,19.457878,305.2444382
2014-03-19,1.3519173,,6.8779131,1.462666,1.6276387,7.277596771,2.1100839,138.39972881,0.93994159,99.1662474,,1.0225869,7.82416415,19.521797,305.8645195
2014-03-20,1.3522576,,6.8807338,1.468447,1.6324587,7.342725746,2.1425308,139.14207716,0.94890334,100.017867,,1.0229897,7.82956109,19.560901,307.3442443
2014-03-21,1.3528261,,6.8835495,1.473687,1.6416678,7.475848865,2.1478603,139.47865665,0.95127737,100.2055543,,1.0233925,7.83061183,19.573425,307.6628777
